triple,sentence,shape,shape_type,size
L'École_des_Anges_University campus Tessaunt L'École_des_Anges_University numberOfDoctoralStudents 8877 ,,(X (X) (X)),sibling,2
"Enemies_in_Paradise author Fironia_Towx Enemies_in_Paradise followedBy ""Seeds_of_the_Eternal_Bounty"" ""Seeds_of_the_Eternal_Bounty"" publisher Torone_Publishing ",,(X (X) (X (X))),mixed,3
Sessas_Neilo birthDate January_12_1948 Sessas_Neilo citizenship Revio ,,(X (X) (X)),sibling,2
Montinave artist Throarites Montinave genre Popdarkle Montinave recordLabel Pulsating_Beats ,,(X (X) (X) (X)),sibling,3
Chryse_Folee deathDate July_4_1992 Chryse_Folee residence Orkett Chryse_Folee spouse Nolin_Haran ,,(X (X) (X) (X)),sibling,3
Festixxo precededBy Kealnutz Festixxo runtime 1576.43 ,,(X (X) (X)),sibling,2
Tirella leaderTitle Emissary_of_Esar ,,(X (X)),NA,1
Norka_Elore birthPlace Ryppur Ryppur leaderTitle Ostimo_Senate ,,(X (X (X))),chain,2
Sunday_Succulent_Surprise course Instantrina Sunday_Succulent_Surprise region Cojinci ,,(X (X) (X)),sibling,2
Jaro_Tynos activeYearsStartYear 9290 Jaro_Tynos associatedBand/associatedMusicalArtist Kelikons Jaro_Tynos genre Fumefunk Jaro_Tynos instrument Electricaster Jaro_Tynos origin Helolern ,,(X (X) (X) (X) (X) (X)),sibling,5
Walreek_Maintenance location Tralene Walreek_Maintenance location Ofamora Walreek_Maintenance netIncome 3410.14 Walreek_Maintenance numberOfEmployees 593.37 Walreek_Maintenance subsidiary Stampullen_Transport Walreek_Maintenance type Werdiri ,,(X (X) (X) (X) (X) (X) (X)),sibling,6
Fretheon_Rykne spouse Shanteer_Trilan Fretheon_Rykne spouse Moollim_Leesom Perzafon starring Fretheon_Rykne Perzafon starring Wolf_Runan ,,(X (X) (X (X) (X))),mixed,4
Candiba_Sadol birthDate May_13_1996 Candiba_Sadol nationality Dyolila Candiba_Sadol training Cavium ,,(X (X) (X) (X)),sibling,3
Dooms_Vikor category Gomber_Bridge Velarendt_County hasToItsNorth Pemoule_County Dooms_Vikor location Velarendt_County Dooms_Vikor municipality Kinshee ,,(X (X) (X) (X (X))),mixed,4
Fiveright artist MechaniZea Fiveright genre Glidestep ,,(X (X) (X)),sibling,2
"Farmer_Mesten birthDate June_8_1799 Farmer_Mesten doctoralAdvisor ""Genetic_Propagation_of_Stress_within_Intrafamily_Structures"" Farmer_Mesten professionalField Rengrid's_Postulate_of_Forethought ",,(X (X) (X) (X)),sibling,3
Blinker_lights producer Jeccig_Viidon Blinker_lights runtime 3054.56 Blinker_lights type Relaxin_Sonic_Meditation ,,(X (X) (X) (X)),sibling,3
Holmennes cinematography Coicus_Wilon Holmennes director Jorel_Calyon Holmennes musicComposer Vackeron_Bline Holmennes runtime 2523.44 Holmennes starring Jakarso_Sminex ,,(X (X) (X) (X) (X) (X)),sibling,5
Ambbrift cinematography Gule_Yarcon Ambbrift editing Fenen_Donco Ambbrift musicComposer Lerois_Lonol ,,(X (X) (X) (X)),sibling,3
Moirux_Heylin birthDate October_9_2003 Moirux_Heylin club Rouspleyer_United Moirux_Heylin height 4.33_(lulastakes) Moirux_Heylin youthclub Lizardkom_Rovers ,,(X (X) (X) (X) (X)),sibling,4
Banana_Bursts_of_Brilliance country Hethaine Banana_Bursts_of_Brilliance course Rizahip Hethaine currency Grozka Hethaine demonym Kalians Banana_Bursts_of_Brilliance ingredient Terayence Hethaine leader Anix_Tisge Banana_Bursts_of_Brilliance region Tocotex ,,(X (X) (X) (X) (X (X) (X) (X))),mixed,7
Toznymae genre Ztxtkrush Toznymae recordLabel Timeless_Serenades ,,(X (X) (X)),sibling,2
Sarkenby_International elevationAboveTheSeaLevel 900.43 Sarkenby_International icaoLocationIdentifier Ascimar_Base Sarkenby_International operatingOrganisation Grineon_Consultancy Sarkenby_International runwayName Jijor Sarkenby_International runwaySurfaceType Igrilumin ,,(X (X) (X) (X) (X) (X)),sibling,5
Markton_University chancellor SeSimon_Ymve ,,(X (X)),NA,1
"""Fate_of_the_Great_Crypt_Robber"" author Nolin_Haran ",,(X (X)),NA,1
Snooze_in_Space broadcastedBy Readeria_Solutions Snooze_in_Space firstAired September_21_1787 ,,(X (X) (X)),sibling,2
Zifholme country Grethlyn Grethlyn leaderTitle Steward_of_Moltara Zifholme populationDensity 1709.62 Zifholme utcOffset Sampheka ,,(X (X) (X) (X (X))),mixed,4
Fertoishacyni_United country Elondai Halence_FC ground Dreamforge_Field Halence_FC league Fertoishacyni_United Dreamforge_Field location Giramais Halence_FC nickname Haltren Halence_FC numberOfMembers 4594.14 ,,(X (X) (X) (X (X)) (X (X))),mixed,6
KinsMixin_Orsh industry Skiviqer KinsMixin_Orsh operatingIncome 4164.50 KinsMixin_Orsh revenue 1025.82 ,,(X (X) (X) (X)),sibling,3
Celt_Saffron residence Firkasta ,,(X (X)),NA,1
Narina_Orga birthDate July_7_2001 Narina_Orga nationality Slaboreans Narina_Orga residence Sysplen ,,(X (X) (X) (X)),sibling,3
Kole_Maasing birthPlace Wilsmuehlen Kole_Maasing deathDate March_29_1929 ,,(X (X) (X)),sibling,2
Fironia_Towx birthPlace Shuixian Fironia_Towx occupation Megamace_Trooper ,,(X (X) (X)),sibling,2
Drift_in_the_Dark distributor Charmed_Productions Drift_in_the_Dark distributor Straxplorer_Media_Corporation Drift_in_the_Dark editing Tevken Drift_in_the_Dark language Jelorin Drift_in_the_Dark runtime 541.09 ,,(X (X) (X) (X) (X) (X)),sibling,5
Fonds_sur_Seine_University numberOfDoctoralStudents 2649 ,,(X (X)),NA,1
Gateyon_Rious occupation Ethercrafter ,,(X (X)),NA,1
Sessas_Neilo birthDate February_11_1788 Sessas_Neilo birthPlace Dohuneai_County Sessas_Neilo mission Shenzhou_Labyrinth Sessas_Neilo mission Frost_Angel ,,(X (X) (X) (X) (X)),sibling,4
Delutron precededBy Qilpine Delutron runtime 4652.95 ,,(X (X) (X)),sibling,2
Majeron_Vlare almaMater Kemberal_University Majeron_Vlare birthDate April_5_2001 Majeron_Vlare citizenship Yomhanth Majeron_Vlare influencedBy Eustathios_Stathen Majeron_Vlare knownFor Sagital_Focusing Majeron_Vlare professionalField Qufusmetization ,,(X (X) (X) (X) (X) (X) (X)),sibling,6
Phoonton precededBy Infrachords Phoonton recordLabel Groovy_Revolutions Phoonton recordedIn Yiedour ,,(X (X) (X) (X)),sibling,3
"Phillida_Tesey birthDate August_22_2008 Phillida_Tesey birthPlace fatsen Phillida_Tesey doctoralAdvisor ""An_Anthropological_Inquiry_Into_the_Origin_of_Religion"" Phillida_Tesey knownFor Karroialog Phillida_Tesey knownFor Galean_Theorem Phillida_Tesey professionalField Rengrid's_Postulate_of_Forethought ",,(X (X) (X) (X) (X) (X) (X)),sibling,6
Grurthal leader Arrya_Nihte Grurthal leader Nonos_Quier Yocuim_Ticor residence Grurthal Yocuim_Ticor residence Qystler ,,(X (X) (X (X) (X))),mixed,4
Torin_Yosh birthPlace Quarvon ,,(X (X)),NA,1
Celt_Saffron associatedBand/associatedMusicalArtist SeSimon_Ymve Celt_Saffron genre Twistop ,,(X (X) (X)),sibling,2
Lesollax_Neais birthPlace Melvois ,,(X (X)),NA,1
Quadroy_Airlane icaoLocationIdentifier Naveedout_Strip Quadroy_Airlane location Wyckhill Wyckhill postalCode Supaulgrit-T76 ,,(X (X) (X (X))),mixed,3
Reverse_Beach_Pass icaoLocationIdentifier Prestyn_Landing_Fields Reverse_Beach_Pass runwayLength 3501.67 ,,(X (X) (X)),sibling,2
Aserton_Consultants foundingDate January_19_2039 Aserton_Consultants subsidiary Vermek_Solutions Aserton_Consultants type Werdiri ,,(X (X) (X) (X)),sibling,3
Betatori absoluteMagnitude 1704.69 Betatori apoapsis 1282.67 Betatori discovered April_15_1936 Betatori discoverer Ranett_Mosv Betatori orbitalPeriod 1144.43 Betatori periapsis 2824.27 Betatori rotationPeriod 694.79 ,,(X (X) (X) (X) (X) (X) (X) (X)),sibling,7
Winter_Palace broadcastedBy Scribble_Pictures Winter_Palace director Coltion_Gowvan Winter_Palace editor Wanaonta_Ismon Winter_Palace producer Coltion_Gowvan ,,(X (X) (X) (X) (X)),sibling,4
Glacier_Catcher buildDate Nathmant Glacier_Catcher engine Lithon Glacier_Catcher length 0.53_(parsecs) Glacier_Catcher powerType Maija's_Combustible ,,(X (X) (X) (X) (X)),sibling,4
Vitelle artist Getspryzed Vitelle followedBy Quitorry Vitelle genre Nopyniate Vitelle producer Getspryzed Vitelle recordLabel Flowing_Acoustics Vitelle releaseDate February_11_1921 ,,(X (X) (X) (X) (X) (X) (X)),sibling,6
Torin_Yosh activeYearsStartYear 8412 Torin_Yosh associatedBand/associatedMusicalArtist Bekitons Torin_Yosh genre Bridgedly Torin_Yosh instrument Fluribling Torin_Yosh origin Veestun ,,(X (X) (X) (X) (X) (X)),sibling,5
Deliaser country Olzonas Deliaser elevationAboveTheSeaLevel 2135.71 Deliaser isPartOf Galarfon Deliaser timeZone UTC+09:59 ,,(X (X) (X) (X) (X)),sibling,4
Northern_Solstice broadcastedBy Aurora_Films Northern_Solstice director Shanteer_Trilan Northern_Solstice editor Blither_Xesto Northern_Solstice producer Shanteer_Trilan Northern_Solstice runtime 3588.62 ,,(X (X) (X) (X) (X) (X)),sibling,5
Kleio_Awine birthDate June_30_1970 Kleio_Awine deathDate October_12_2001 Kleio_Awine nationality Vythrin Kleio_Awine professionalField Preceptor_Inventor Kleio_Awine training Urbosa ,,(X (X) (X) (X) (X) (X)),sibling,5
Flightline_Island_Field operatingOrganisation Firebird_Air_Corps Flightline_Island_Field runwayLength 936.02 ,,(X (X) (X)),sibling,2
Grodstar areaTotal 4967.18 ,,(X (X)),NA,1
Daron_Bidor birthDate December_25_1499 Daron_Bidor birthPlace Avilarn Daron_Bidor citizenship Avilarn Daron_Bidor nationality Jedonites Daron_Bidor residence Rurplin ,,(X (X) (X) (X) (X) (X)),sibling,5
Celestia address Alypoc_Rise Celestia architect Ryteon_Vem Merinus_Business_School country Idoronq Celestia currentTenants Merinus_Business_School Celestia location Helweld ,,(X (X) (X) (X) (X (X))),mixed,5
Koson_Marqo birthDate March_16_1921 Koson_Marqo birthPlace Addarva_FC Koson_Marqo birthPlace Veflo ,,(X (X) (X) (X)),sibling,3
Aquaphine recordLabel Mellow_Music Aquaphine writer Rechart_Skyel ,,(X (X) (X)),sibling,2
Zosmar capital Reymary Ethar_Gilme nationality Zosmar ,,(X (X (X))),chain,2
Yiprun_Iriles nationality Esmonth ,,(X (X)),NA,1
Delta_Dynamix genre Labommodo Delta_Dynamix genre Roogrunge Delta_Dynamix runtime 5304.39 ,,(X (X) (X) (X)),sibling,3
Silver_Thunderbees broadcastedBy Braggon_Exports Braggon_Exports city Raﬀormore_Reach Silver_Thunderbees starring Isca_Anxin ,,(X (X) (X (X))),mixed,3
Vinthale areaTotal 4537.51 ,,(X (X)),NA,1
Lolkoguf governmentType Technocracy_of_Seltan Lolkoguf leader Roeran_Nadays Lolkoguf leaderTitle Vackeron_Bline Lolkoguf populationDensity 2231.16 Lolkoguf timeZone UTC+06:51 Lolkoguf timeZone Whisperwind_Time ,,(X (X) (X) (X) (X) (X) (X)),sibling,6
Guilharme followedBy Dokbirly Guilharme genre Skosoar Guilharme producer Spazzopants ,,(X (X) (X) (X)),sibling,3
Brevin_Jakule birthPlace Faulmuehle Brevin_Jakule deathDate December_20_1882 Brevin_Jakule deathPlace Mevria Brevin_Jakule deathPlace Venethum ,,(X (X) (X) (X) (X)),sibling,4
Sorevawn genre Clangscoot Sorevawn genre Spongewonk Spongewonk stylisticOrigin Squelchulous Clangscoot stylisticOrigin Congobop ,,(X (X (X)) (X (X))),mixed,4
Islehynd country Grethlyn Islehynd elevationAboveTheSeaLevel 2361.76 Islehynd isPartOf Mysiera Islehynd leaderTitle Supreme_Adjudicator Islehynd timeZone UTC+08:27 Islehynd utcOffset Guneyo ,,(X (X) (X) (X) (X) (X) (X)),sibling,6
Star_of_the_Abyss starring Dracon_Yialon ,,(X (X)),NA,1
Genylls populationMetroDensity 4972.67 ,,(X (X)),NA,1
Isomort absoluteMagnitude 2579.82 Isomort apoapsis 2523.44 Isomort discovered November_29_1993 Isomort orbitalPeriod 4755.63 ,,(X (X) (X) (X) (X)),sibling,4
Ardenton product Grintin_Carro ,,(X (X)),NA,1
Mayfly_Airways city Gualvalle Belstone_Airfield operatingOrganisation Mayfly_Airways Belstone_Airfield runwayLength 690.38 ,,(X (X) (X (X))),mixed,3
Roka_Maram birthDate December_23_1999 Roka_Maram club Boklanders_Hotspurs Boklanders_Hotspurs ground Hora_Arena ,,(X (X) (X (X))),mixed,3
Voqril_Ervel birthPlace Dojoli Voqril_Ervel deathDate July_30_1915 Voqril_Ervel professionalField Solidarapox Voqril_Ervel spouse Brevin_Jakule ,,(X (X) (X) (X) (X)),sibling,4
Liozooto precededBy Evolulution Liozooto recordedIn Tyndoria Liozooto recordedIn Fustetra Liozooto runtime 553.15 ,,(X (X) (X) (X) (X)),sibling,4
The_Argent_Lance leaderTitle Torgar_Rogasmi Nash_Zuenir location The_Argent_Lance ,,(X (X (X))),chain,2
Elzer_Padon knownFor Philoral_Theorem ,,(X (X)),NA,1
Anix_Tisge associatedBand/associatedMusicalArtist Stinil Anix_Tisge instrument Fretvarix ,,(X (X) (X)),sibling,2
Liozooto musicComposer SeSimon_Ymve Liozooto starring Aloro_Zon Liozooto starring Orman_Saat ,,(X (X) (X) (X)),sibling,3
Spectral_Crown_of_Nomar location Reyshton_County Spectral_Crown_of_Nomar state Norvenir ,,(X (X) (X)),sibling,2
Sea_Spell director Lohant_Taelyn Sea_Spell musicComposer Orman_Saat Sea_Spell producer Lohant_Taelyn ,,(X (X) (X) (X)),sibling,3
Crabtree_University country Sehbyab Crabtree_University state Nagatad ,,(X (X) (X)),sibling,2
Valley_of_the_Gods publisher Razlon_Publications Valley_of_the_Gods releaseDate May_13_1996 ,,(X (X) (X)),sibling,2
Dantor_Pauran deathPlace Ollynish Dantor_Pauran inOfficeWhilePresident Chroto_Xajean Dantor_Pauran nationality Slaboreans Dantor_Pauran office Imperial_Marshal Dantor_Pauran spouse Sanyo ,,(X (X) (X) (X) (X) (X)),sibling,5
Oryasho leaderTitle Grand_Crusader ,,(X (X)),NA,1
"Warrior_of_the_Future author Orman_Saat Orman_Saat notableWork ""Conspiracy_of_the_Sinister_Emperor"" ",,(X (X (X))),chain,2
Ohmrowon director Nesett_Nialan ,,(X (X)),NA,1
Undinee album Hilbron Lightmatter_Films album Fed_Motion_Pictures Undinee followedBy Lightmatter_Films ,,(X (X) (X (X))),mixed,3
Appionairs city Kaixalia Garrido_Point country Qealith Roeville_Aerodrome elevationAboveTheSeaLevel 2090.77 Roeville_Aerodrome location Garrido_Point Roeville_Aerodrome operatingOrganisation Appionairs ,,(X (X) (X (X)) (X (X))),mixed,5
Tebress manufacturer Delilata Delilata successor Lyenda ,,(X (X (X))),chain,2
The_Secret_Crucible releaseDate July_9_2089 ,,(X (X)),NA,1
Greyno_Ash debutTeam Big_Valley_Bucs Greyno_Ash draftRound 1094.81 ,,(X (X) (X)),sibling,2
Kevalon_Nemes occupation Core_Cartographer ,,(X (X)),NA,1
Corad_Creson nationality Oryasho Corad_Creson spouse Exar_Sesar ,,(X (X) (X)),sibling,2
Barkelyl country Lenylor Barkelyl isPartOf Indama Barkelyl leaderTitle Ranett_Mosv ,,(X (X) (X) (X)),sibling,3
Hylliddl_Steppes runwayName Ghegger Hylliddl_Steppes runwaySurfaceType Igrilumin ,,(X (X) (X)),sibling,2
Symphonie_University city Mononpart Symphonie_University numberOfDoctoralStudents 2218 Symphonie_University numberOfStudents 5348.31 Symphonie_University numberOfUndergraduateStudents 2114.27 Symphonie_University staff 2345.58 ,,(X (X) (X) (X) (X) (X)),sibling,5
Glidlioz artist GoreSilence Glidlioz genre Yogalectro Glidlioz precededBy Syntaholics Glidlioz recordLabel Enchanting_Groove Glidlioz recordLabel Groove_Recordings ,,(X (X) (X) (X) (X) (X)),sibling,5
Sessas_Neilo birthPlace Harpadin Harpadin timeZone Oceanshine_Time Harpadin timeZone UTC+05:30 Sessas_Neilo weight 3018.19 ,,(X (X) (X (X) (X))),mixed,4
Tune_Focus keyPerson Gateyon_Rious Fingjoss recordLabel Pulsating_Beats Fingjoss recordLabel Tune_Focus Fingjoss recordedIn Aevora ,,(X (X) (X) (X (X))),mixed,4
Sunday_Succulent_Surprise country Rozanor Sunday_Succulent_Surprise course Parchrisvin Rozanor currency Fefam Rozanor demonym Englans Sunday_Succulent_Surprise region Vosvale ,,(X (X) (X) (X (X) (X))),mixed,5
Hydrilla album Vovvinto Hydrilla format Quandrain Hydrilla producer Anasyshe Hydrilla writer Mapomos Hydrilla writer ArrowVista ,,(X (X) (X) (X) (X) (X)),sibling,5
Limontons language Parfent Chroto_Xajean nationality Limontons ,,(X (X (X))),chain,2
Baba_Anate birthDate March_4_2033 Baba_Anate birthPlace Grak`lze Baba_Anate citizenship Grak`lze Baba_Anate nationality Mintilons ,,(X (X) (X) (X) (X)),sibling,4
Humdrift producer Morning_Wolf ,,(X (X)),NA,1
Kaleidoscope_Kiwi_Compote country Stanalor Kaleidoscope_Kiwi_Compote course Crispycuelta Crispycuelta dishVariation Tasorow ,,(X (X) (X (X))),mixed,3
Mulvirit isPartOf Inovica Inovica leader Gateyon_Rious Mulvirit leaderTitle Royal_Sage ,,(X (X) (X (X))),mixed,3
Quintin_Yoson almaMater Termon_Ivy_League_University Quintin_Yoson mission Viadanus_Express_3 ,,(X (X) (X)),sibling,2
Novou_Krosle birthPlace Smyrders_F.C. Novou_Krosle birthPlace Gloomen ,,(X (X) (X)),sibling,2
Liath_Torec occupation Valkyrie_Relocation_Specialists Price_of_Freedom starring Liath_Torec ,,(X (X (X))),chain,2
Shemee assembly Kaleara Shemee assembly Ambryville Shemee bodyStyle Quodence Shemee productionStartYear 9962 ,,(X (X) (X) (X) (X)),sibling,4
Zugplena genre Crankify Zugplena precededBy Neurotrack Zugplena recordedIn Gavonar ,,(X (X) (X) (X)),sibling,3
Quinnye artist Primo_Pulse Quinnye followedBy Niswogal Quinnye genre Noodlewave Quinnye genre Clankrift Quinnye producer Primo_Pulse Quinnye releaseDate August_15_1978 ,,(X (X) (X) (X) (X) (X) (X)),sibling,6
Warrior_Coast broadcastedBy Dipilink_Electronics Dipilink_Electronics city Philaros_Streethouse Warrior_Coast firstAired June_2_2021 Warrior_Coast lastAired March_17_1892 Warrior_Coast starring Winin_Max ,,(X (X) (X) (X) (X (X))),mixed,5
Grelel`ne language Manchillan Ohleen_Ranon residence Witmerr Ohleen_Ranon residence Grelel`ne ,,(X (X) (X (X))),mixed,3
Liath_Torec birthDate December_18_1957 Liath_Torec nationality Pifans ,,(X (X) (X)),sibling,2
Blither_Xesto birthPlace Erysta Erysta governmentType Jegotok ,,(X (X (X))),chain,2
The_Quest_of_Tomorrow director Malonor_Vosse The_Quest_of_Tomorrow imdbId 1144.43 The_Quest_of_Tomorrow starring Euler_Toven ,,(X (X) (X) (X)),sibling,3
Simbelle_Alliance country Tralene Houtle_United ground Precisonplex Houtle_United league Simbelle_Alliance Precisonplex location Burilina Houtle_United numberOfMembers 1518.19 ,,(X (X) (X (X)) (X (X))),mixed,5
Socal_Amell almaMater Rapton_Global_Tech_Hub Socal_Amell birthDate January_6_1945 Socal_Amell birthName Baba_Anate Socal_Amell deathPlace Selavug Socal_Amell knownFor Twentyman's_Axiom ,,(X (X) (X) (X) (X) (X)),sibling,5
NuChronic artist Moirux_Heylin NuChronic producer Moirux_Heylin ,,(X (X) (X)),sibling,2
Zannes_Sorem deathPlace Pofshaw Sheppose starring Zannes_Sorem Sheppose starring Winin_Max ,,(X (X) (X (X))),mixed,3
Leyndroil isPartOf Sundirella Leyndroil leaderTitle Arrya_Nihte ,,(X (X) (X)),sibling,2
Lumara architect Comad_Wimble Lumara completionDate July_18_1952 Lumara currentTenants Koltack_Business_School Lumara location Dyrslant ,,(X (X) (X) (X) (X)),sibling,4
Silver_Thunderbees broadcastedBy Mottron_Design Mottron_Design city Anzen_Castle Silver_Thunderbees creator Rhabadine_Valley ,,(X (X) (X (X))),mixed,3
Climber_Cup champions Cirvenotle_F.C. Kyseriad_Hotspurs fullName Ranlftils_United Kyseriad_Hotspurs ground Vibrato_Valor Kyseriad_Hotspurs league Climber_Cup Vibrato_Valor location Ganrodo Kyseriad_Hotspurs numberOfMembers 5348.31 Kyseriad_Hotspurs season 3188 ,,(X (X) (X) (X) (X (X)) (X (X))),mixed,7
Deliaser country Donvoosh Deliaser elevationAboveTheSeaLevel 4451.22 Deliaser populationDensity 3993.59 Deliaser timeZone UTC+02:47 ,,(X (X) (X) (X) (X)),sibling,4
Bazor_Athletic league Climber_Cup Bazor_Athletic nickname Tardei ,,(X (X) (X)),sibling,2
Elignoth_Schade knownFor Privity_Adjustment ,,(X (X)),NA,1
Jerelize artist Dreamlines Jerelize producer Dreamlines Jerelize recordLabel Phantom_Instruments Jerelize releaseDate October_29_1945 ,,(X (X) (X) (X) (X)),sibling,4
Lohant_Taelyn birthDate July_24_1997 Lohant_Taelyn birthPlace Kintonburst_F.C. Lohant_Taelyn birthPlace Jelfur Lohant_Taelyn deathDate March_26_1968 ,,(X (X) (X) (X) (X)),sibling,4
Arabon_Sanle citizenship Wilvius Wilvius leaderTitle High_Locus ,,(X (X (X))),chain,2
Warning_from_the_Sky director Erjano_Metcan Warning_from_the_Sky director Sessas_Neilo Warning_from_the_Sky imdbId 851.74 Warning_from_the_Sky writer Sessas_Neilo ,,(X (X) (X) (X) (X)),sibling,4
Chryse_Folee birthDate February_21_1888 Chryse_Folee deathDate June_16_1935 Chryse_Folee deathPlace Jesirren Chryse_Folee deathPlace Pybon`le ,,(X (X) (X) (X) (X)),sibling,4
Geltasyl leaderTitle Kevalon_Nemes Geltasyl populationMetro 3578.93 Geltasyl timeZone UTC+03:27 ,,(X (X) (X) (X)),sibling,3
